id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
988896701671473303,Rental unit in Singapore · 3 bedrooms · 6 beds · 2 baths,300765938,Xacco,Central Region,Kallang,1.31275,103.85872,Entire home/apt,246,90,0,,,31,269,0,Authorised Serviced Apartment
988948112956853302,Rental unit in Singapore · 1 bedroom · 1 bed · Half-bath,539012533,Venus,North-East Region,Serangoon,1.3665094,103.8705744,Private room,,92,0,,,1,179,0,
989141122934577740,Home in Singapore · 1 bedroom · 1 bed · 1 bath,517602549,Tiong,North-East Region,Serangoon,1.363006349473156,103.86547033457512,Private room,50,92,0,,,1,271,0,
989451630724186482,Hostel in Singapore · 1 bedroom · 24 beds · 4 shared baths,537036416,Jyu,Central Region,Outram,1.2827215,103.8435698,Shared room,91,1,1,2023-12-13,1,5,318,1,S0549
989456071645269504,Hostel in Singapore · ★4.67 · 1 bedroom · 6 beds · 4 shared baths,537036416,Jyu,Central Region,Outram,1.2827215,103.8435698,Shared room,142,1,3,2023-12-04,2.43,5,306,3,S0549
989458593284666326,Boutique hotel in Singapore · 1 bedroom · 4 beds · 4 baths,537036416,Jyu,Central Region,Outram,1.2827215,103.8435698,Private room,322,1,2,2023-11-26,0.90,5,289,2,S0549
989824500641059618,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,170566943,Tan,Central Region,Singapore River,1.2870313,103.8489388,Entire home/apt,285,1,1,2023-11-18,0.75,2,18,1,Authorised Serviced Apartment
990717254533230920,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,170566943,Tan,Central Region,Geylang,1.3145663835679442,103.88238899409771,Entire home/apt,218,3,0,,,2,3,0,Authorised Serviced Apartment
991090415423461747,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,326052379,Nithiya,North-East Region,Hougang,1.3876131256974462,103.87933999300003,Private room,,92,0,,,1,269,0,
992257583040469275,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,11358878,Elise,Central Region,Toa Payoh,1.3393989885210786,103.87112539198908,Entire home/apt,,7,0,,,1,54,0,
993145145410074505,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,528203435,Jasmine,West Region,Choa Chu Kang,1.3843052537630198,103.74552894383669,Entire home/apt,76,30,0,,,2,205,0,Authorised Serviced Apartment
994081265319712372,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,466330896,Blueground,Central Region,Bukit Merah,1.27588,103.83843,Entire home/apt,343,92,0,,,91,8,0,
994831828042602670,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,109333133,Pat,Central Region,River Valley,1.29621747238664,103.83826314410605,Entire home/apt,222,2,0,,,39,346,0,Authorised Serviced Apartment
994831838625612556,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,109333133,Pat,Central Region,River Valley,1.2958966152704694,103.84017135563099,Entire home/apt,246,2,0,,,39,340,0,Authorised Serviced Apartment
994831852186425013,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,109333133,Pat,Central Region,River Valley,1.2966,103.83984,Entire home/apt,267,2,0,,,39,346,0,Authorised Serviced Apartment
994832855582620043,Rental unit in Singapore · ★4.20 · 1 bedroom · 1 bed · 1 bath,109333133,Pat,Central Region,River Valley,1.2966538123166949,103.83862745642038,Entire home/apt,200,2,5,2023-12-06,1.85,39,315,5,Authorised Serviced Apartment
995391027662163513,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,509080216,Hovoh,Central Region,Downtown Core,1.3001802952087718,103.85594618125282,Entire home/apt,420,6,2,2023-11-16,1.11,17,223,2,Authorised Serviced Apartment
995404451999131557,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,509080216,Hovoh,Central Region,Downtown Core,1.3007,103.85593,Entire home/apt,248,6,3,2023-12-21,1.96,17,209,3,Authorised Serviced Apartment
995408988536684785,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,509080216,Hovoh,Central Region,Downtown Core,1.30165,103.85618,Entire home/apt,420,6,5,2023-12-16,2.78,17,198,5,Authorised Serviced Apartment
995684534899089202,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.29474,103.83926,Entire home/apt,248,2,2,2023-11-14,0.79,53,332,2,Authorised Serviced Apartment
995684550378918171,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,10248444,Recr,Central Region,River Valley,1.2947667610581388,103.83884702438108,Private room,173,2,2,2023-12-05,0.90,53,335,2,Authorised Serviced Apartment
995684566850234092,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.29653,103.83837,Entire home/apt,244,2,0,,,53,352,0,Authorised Serviced Apartment
995684584006157467,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,10248444,Recr,Central Region,River Valley,1.29462,103.83858,Entire home/apt,326,2,2,2023-12-10,2,53,250,2,Authorised Serviced Apartment
995684606051707705,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.2958859372737779,103.83810225540303,Entire home/apt,246,2,0,,,53,354,0,Authorised Serviced Apartment
995969064035261164,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,149374360,Melanie,Central Region,Marine Parade,1.3048118,103.9058954,Entire home/apt,170,6,1,2023-11-12,0.67,3,258,1,Authorised Serviced Apartment
996212506657357548,Hotel in Singapore · ★4.24 · 1 bedroom · 1 bed · 1 bath,535899829,Kam Leng Hotel,Central Region,Kallang,1.3131906,103.8596966,Private room,124,1,78,2023-12-25,29.62,3,179,78,S0218
997409009328273841,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,518110820,Coliving Collective,East Region,Bedok,1.3090703586702044,103.92920784746244,Private room,80,92,0,,,2,364,0,
997869751694250543,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,109333133,Pat,Central Region,River Valley,1.29548,103.83869,Entire home/apt,229,2,0,,,39,258,0,Authorised Serviced Apartment
997869767725636896,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,109333133,Pat,Central Region,River Valley,1.2968018261491252,103.84003869778682,Private room,213,2,0,,,39,350,0,Authorised Serviced Apartment
997869777325712841,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,109333133,Pat,Central Region,River Valley,1.2963428849216208,103.84016709717109,Private room,175,2,0,,,39,339,0,Authorised Serviced Apartment
997869802134005661,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,10248444,Recr,Central Region,River Valley,1.2952775105775618,103.84010347817535,Private room,191,2,1,2023-11-07,0.59,53,350,1,Authorised Serviced Apartment
997869814172896216,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.2949,103.83846,Entire home/apt,220,2,0,,,53,345,0,Authorised Serviced Apartment
997869826723548282,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.29664,103.83785,Entire home/apt,198,2,0,,,53,344,0,Authorised Serviced Apartment
997869840138836965,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.2962100925278819,103.83991064026732,Entire home/apt,318,2,0,,,53,346,0,Authorised Serviced Apartment
997876355684163433,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.29651,103.83944,Entire home/apt,188,2,0,,,31,344,0,Authorised Serviced Apartment
997876418196525618,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,46685310,Yyin,Central Region,River Valley,1.29495,103.84007,Entire home/apt,370,2,1,2023-12-09,1,31,350,1,Authorised Serviced Apartment
997876470544385472,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.296602432532043,103.83959427404449,Entire home/apt,209,2,0,,,31,346,0,Authorised Serviced Apartment
997876526509776746,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.29488,103.83993,Entire home/apt,212,2,0,,,31,341,0,Authorised Serviced Apartment
998126928002893657,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,109333133,Pat,Central Region,River Valley,1.2965840619977411,103.83963188923757,Entire home/apt,320,2,1,2023-12-11,1,39,308,1,Authorised Serviced Apartment
998217592295049007,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 shared bath,181666720,Isabelle,Central Region,Downtown Core,1.2806138,103.8528076,Private room,280,92,0,,,4,210,0,
998239661830045669,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,535251741,Planet,Central Region,Bishan,1.34719,103.85116,Private room,44,182,0,,,1,269,0,Authorised Serviced Apartment
998312291281514979,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 shared bath,181666720,Isabelle,Central Region,Downtown Core,1.2806138,103.8528076,Private room,400,92,0,,,4,365,0,
998957834404015555,Rental unit in Singapore · 3 bedrooms · 5 beds · 2 baths,300765938,Xacco,Central Region,Queenstown,1.28015,103.78593,Entire home/apt,400,90,0,,,31,270,0,Authorised Serviced Apartment
999056201071274306,Rental unit in Singapore · ★New · 2 bedrooms · 3 beds · 2 baths,29574073,DoDo,North-East Region,Hougang,1.3612408551358937,103.88728905469179,Entire home/apt,300,92,0,,,2,364,0,
999170402526501329,Condo in Singapore · 2 bedrooms · 2 beds · 2 baths,37442787,Rebecca,Central Region,Geylang,1.3141634,103.9043849,Entire home/apt,200,92,0,,,2,269,0,
999267343280296784,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,61619807,Ong,Central Region,River Valley,1.2953,103.83789,Entire home/apt,313,2,0,,,35,335,0,Authorised Serviced Apartment
999267360649000739,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.29624,103.84021,Entire home/apt,290,2,0,,,35,255,0,Authorised Serviced Apartment
999267377226842863,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,61619807,Ong,Central Region,River Valley,1.29482,103.83979,Entire home/apt,459,2,0,,,35,344,0,Authorised Serviced Apartment
999267391650808320,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,61619807,Ong,Central Region,River Valley,1.29441,103.83947,Entire home/apt,243,2,1,2023-10-29,0.50,35,352,1,Authorised Serviced Apartment
999267804611326098,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,10248444,Recr,Central Region,River Valley,1.29595,103.83791,Entire home/apt,425,2,0,,,53,321,0,Authorised Serviced Apartment
999617297579229253,Home in Singapore · 3 bedrooms · 3 beds · 3 baths,455736437,Bob,Central Region,Rochor,1.3080131165096915,103.8540018349886,Private room,342,2,0,,,10,67,0,Authorised Serviced Apartment
999758275789912599,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,181666720,Isabelle,Central Region,Downtown Core,1.2806138,103.8528076,Private room,440,92,0,,,4,365,0,
999764011124437592,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,181666720,Isabelle,Central Region,Downtown Core,1.2806138,103.8528076,Private room,600,92,0,,,4,364,0,
999810975133406917,Rental unit in Singapore · 2 bedrooms · 3 beds · 2 baths,158218013,Eric,Central Region,Outram,1.27945,103.84091,Entire home/apt,472,1,0,,,4,187,0,Authorised Serviced Apartment
999878464353933823,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,466330896,Blueground,Central Region,Bukit Merah,1.2758841,103.838433,Entire home/apt,208,92,0,,,91,365,0,
1000230070096894528,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,32385288,Rebecca,Central Region,Tanglin,1.29302,103.82871,Private room,300,1,0,,,1,83,0,Authorised Serviced Apartment
1000337571146436983,Rental unit in Singapore · ★New · 2 bedrooms · 2 beds · 1.5 baths,38524239,Lawrence,Central Region,River Valley,1.2965559,103.8384894,Entire home/apt,236,92,0,,,1,363,0,
1000378112461970771,Condo in Singapore · ★New · 1 bedroom · 1 bed · 1 shared bath,11135246,Karen,North-East Region,Ang Mo Kio,1.3913075,103.850404,Private room,76,7,1,2023-12-10,1,1,52,1,Authorised Serviced Apartment
1001704940131218226,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,121666882,W.J,Central Region,Downtown Core,1.28026,103.8525,Private room,64,92,0,,,2,178,0,Authorised Serviced Apartment
1001808164427189759,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,121666882,W.J,Central Region,Novena,1.32146,103.83527,Entire home/apt,135,92,0,,,2,269,0,Authorised Serviced Apartment
1001917542424425372,Hotel in Singapore · ★4.13 · 1 bedroom · 1 bed · 1 bath,481728556,Sisi,Central Region,Kallang,1.31026,103.85751,Private room,145,1,8,2023-12-11,3.53,7,365,8,S0559
1002085290000177578,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,109333133,Pat,Central Region,River Valley,1.29474,103.83832,Entire home/apt,301,2,0,,,39,351,0,Authorised Serviced Apartment
1002310112613562757,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,455736437,Bob,Central Region,Rochor,1.3080132,103.8540017,Private room,150,2,0,,,10,75,0,Authorised Serviced Apartment
1002522558108290493,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,481728556,Sisi,Central Region,Kallang,1.30886,103.85697,Private room,147,1,2,2023-11-21,0.91,7,364,2,S0559
1002529015184724967,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,481728556,Sisi,Central Region,Kallang,1.308960098924804,103.85909045823271,Private room,151,1,0,,,7,365,0,S0559
1002532702590746461,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,481728556,Sisi,Central Region,Kallang,1.30872,103.85685,Private room,191,1,2,2023-12-05,1.13,7,351,2,S0559
1002539983939016198,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,481728556,Sisi,Central Region,Kallang,1.3096286057731823,103.85897128356689,Private room,165,1,0,,,7,365,0,S0559
1002543756462993273,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,481728556,Sisi,Central Region,Kallang,1.3102535986302293,103.85899189249868,Private room,172,1,0,,,7,365,0,S0559
1002551503540826159,Hotel in Singapore · ★4.50 · 2 bedrooms · 3 beds · 2 baths,481728556,Sisi,Central Region,Kallang,1.31046,103.85763,Private room,298,1,4,2023-12-20,4,7,353,4,S0559
1002771097775550553,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.2952771244008014,103.83792854410771,Entire home/apt,265,2,0,,,53,348,0,Authorised Serviced Apartment
1003657425899222747,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,109333133,Pat,Central Region,River Valley,1.295407063814307,103.83868118253055,Private room,150,2,1,2023-12-04,1,39,350,1,Authorised Serviced Apartment
1003657826580671346,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,109333133,Pat,Central Region,River Valley,1.2945684809491385,103.83848676031702,Private room,195,2,0,,,39,343,0,Authorised Serviced Apartment
1003660596118130489,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,109333133,Pat,Central Region,River Valley,1.296597317850824,103.83998688219937,Private room,210,2,2,2023-11-02,1.05,39,343,2,Authorised Serviced Apartment
1003661243087958309,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,Central Region,River Valley,1.2962900185673478,103.83965822557886,Entire home/apt,243,2,0,,,53,349,0,Authorised Serviced Apartment
1003661256902816864,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,10248444,Recr,Central Region,River Valley,1.29472,103.83869,Private room,185,2,1,2023-10-30,0.51,53,337,1,Authorised Serviced Apartment
1003684360804452274,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,61619807,Ong,Central Region,River Valley,1.2965717223967785,103.83926967458517,Entire home/apt,296,2,0,,,35,351,0,Authorised Serviced Apartment
1003804545207627519,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,25375339,シン,Central Region,Geylang,1.3124389,103.8790786,Private room,48,25,1,2023-12-11,1,12,283,1,S3989
1003923515839548471,Serviced apartment in Singapore · Studio · 1 bed · 1 bath,124516401,Orchard Point,Central Region,Orchard,1.3011855093912377,103.84121087249146,Entire home/apt,748,1,0,,,8,131,0,Authorised Serviced Apartment
1004652336577626435,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,124516401,Orchard Point,Central Region,Orchard,1.3014429350465357,103.84076026137696,Entire home/apt,810,1,0,,,8,157,0,Authorised Serviced Apartment
1004668708355951146,Serviced apartment in Singapore · 2 bedrooms · 2 beds · 2 baths,124516401,Orchard Point,Central Region,Orchard,1.3014214829096002,103.8406958883606,Entire home/apt,1320,1,0,,,8,152,0,Authorised Serviced Apartment
1004683256958225647,Hotel in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,542352890,Hotel Snow,Central Region,Kallang,1.3109261,103.8618136,Private room,154,1,0,,,3,346,0,S0508
1004793478536324006,Serviced apartment in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,138649185,Apac,Central Region,Newton,1.30961,103.83787,Entire home/apt,279,92,0,,,260,364,0,Authorised Serviced Apartment
1005499001072566754,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Newton,1.3097256,103.8353478,Entire home/apt,238,92,0,,,91,297,0,
1005501016763146975,Rental unit in Singapore · ★New · 2 bedrooms · 2 beds · 2 baths,466330896,Blueground,Central Region,River Valley,1.2963268,103.8351453,Entire home/apt,263,92,0,,,91,328,0,
1005585709835773544,Hotel in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,542352890,Hotel Snow,Central Region,Kallang,1.3109261,103.8618136,Private room,151,1,0,,,3,327,0,S0508
1005589427053270435,Hotel in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,542352890,Hotel Snow,Central Region,Kallang,1.3109261,103.8618136,Private room,94,1,1,2023-11-26,0.94,3,351,1,S0508
